experiment,base_name,ROI,channel,spot_count,plasmid
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,28,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,29,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,30,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,31,2,5,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,32,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,33,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,34,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,35,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,36,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,37,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,38,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF1g_1_MMStack_Pos-3-001_000_MIP,39,2,2,NT-GFP_Cen7-ZF1g
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,1,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,2,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,3,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,4,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,5,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,6,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,7,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,8,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,9,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,10,2,2,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,11,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,12,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,13,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,14,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,15,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,16,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,17,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,18,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,19,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,20,2,3,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,21,2,2,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,22,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,23,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,24,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,25,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,26,2,3,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,27,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,28,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,29,2,3,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,30,2,3,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,31,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,32,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,33,2,2,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,34,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,35,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,36,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,37,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,38,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,39,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,40,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,41,2,1,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,42,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen18-ZF1d_1_MMStack_Pos-5-004_003_MIP,43,2,0,NT-GFP_Cen18-ZF1d
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,1,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,2,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,3,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,4,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,5,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,6,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,7,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,8,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,9,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,10,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,11,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,12,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,13,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,14,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,15,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,16,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,17,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,18,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,19,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,20,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,21,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,22,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,23,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,24,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,25,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,26,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,27,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,28,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,29,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,30,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,31,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,32,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,33,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,34,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,35,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,36,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,37,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,38,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,39,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,40,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,41,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,42,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,43,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,44,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,45,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,46,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,47,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,48,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,49,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,50,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,51,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,52,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,53,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,54,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,55,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,56,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-000_004_MIP,57,2,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,1,2,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,2,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,3,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,4,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,5,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,6,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,7,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,8,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,9,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,10,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,11,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,12,2,4,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,13,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,14,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,15,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,16,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,17,2,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,18,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,19,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,20,2,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,21,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,22,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,23,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,24,2,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,25,2,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-000_004_MIP,26,2,2,NT-GFP_Cen7-ZF2h
