experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid,median,maxima,sbr,rel_intensity,rel_sbr,real_spot
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,121,2,1939,1585,439.78999999999996,0.61,NT-GFP_Cen19-ZF1c,157.0,508,2.8012101910828022,0.9947299375735094,0.9947299375735092,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,121,2,1906,1484,442.12,0.578,NT-GFP_Cen19-ZF1c,157.0,508,2.816050955414013,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,122,2,1663,1582,376.32000000000005,0.506,NT-GFP_Cen19-ZF1c,223.0,415,1.6875336322869958,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,117,2,445,1473,922.0799999999999,0.655,NT-GFP_Cen19-ZF1c,425.0,2710,2.1696,0.3461638091233655,0.34616380912336553,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,117,2,436,1454,2663.71,0.861,NT-GFP_Cen19-ZF1c,425.0,2710,6.26755294117647,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,119,2,1331,1460,583.62,0.504,NT-GFP_Cen19-ZF1c,277.0,603,2.106931407942238,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,119,2,1336,1458,515.1,0.462,NT-GFP_Cen19-ZF1c,277.0,603,1.8595667870036101,0.8825948391076386,0.8825948391076386,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,115,2,1703,1401,397.86,0.53,NT-GFP_Cen19-ZF1c,218.0,406,1.8250458715596332,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,111,2,42,1386,11621.15,0.706,NT-GFP_Cen19-ZF1c,6593.0,11821,1.762649780069771,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,114,2,1159,1385,360.0,0.377,NT-GFP_Cen19-ZF1c,294.0,492,1.2244897959183674,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,108,2,365,1372,564.14,0.472,NT-GFP_Cen19-ZF1c,374.0,586,1.5083957219251336,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,106,2,157,1365,5130.3,0.767,NT-GFP_Cen19-ZF1c,1693.0,5702,3.030301240401654,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,106,2,170,1364,4212.35,0.703,NT-GFP_Cen19-ZF1c,1693.0,5702,2.4880980507974013,0.8210728417441475,0.8210728417441476,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,107,2,1316,1325,422.0,0.436,NT-GFP_Cen19-ZF1c,280.0,422,1.5071428571428571,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,101,2,2010,1275,252.0,0.392,NT-GFP_Cen19-ZF1c,152.0,288,1.6578947368421053,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,98,2,435,1175,486.0,0.435,NT-GFP_Cen19-ZF1c,328.0,527,1.4817073170731707,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,93,2,714,1170,576.0,0.326,NT-GFP_Cen19-ZF1c,391.0,1570,1.473145780051151,0.37855884749861984,0.37855884749861984,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,93,2,734,1159,1521.56,0.748,NT-GFP_Cen19-ZF1c,391.0,1570,3.891457800511509,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,92,2,1076,1160,586.01,0.507,NT-GFP_Cen19-ZF1c,322.0,612,1.8199068322981367,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,87,2,193,1098,1585.38,0.711,NT-GFP_Cen19-ZF1c,371.0,1626,4.273261455525606,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,87,2,164,1075,674.42,0.55,NT-GFP_Cen19-ZF1c,371.0,1626,1.817843665768194,0.4253995887421312,0.42539958874213124,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,88,2,1410,1097,1633.0,0.375,NT-GFP_Cen19-ZF1c,1020.0,3783,1.6009803921568628,0.4428450557556298,0.4428450557556298,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,88,2,1358,1090,3687.52,0.744,NT-GFP_Cen19-ZF1c,1020.0,3783,3.6152156862745097,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,88,2,1401,1086,1714.06,0.515,NT-GFP_Cen19-ZF1c,1020.0,3783,1.6804509803921568,0.4648273094112032,0.4648273094112032,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,88,2,1420,1072,1220.0,0.464,NT-GFP_Cen19-ZF1c,1020.0,3783,1.196078431372549,0.3308456632099622,0.3308456632099622,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,83,2,1241,1086,4094.74,0.724,NT-GFP_Cen19-ZF1c,844.0,4198,4.851587677725118,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,83,2,1281,1049,2621.27,0.668,NT-GFP_Cen19-ZF1c,844.0,4198,3.105770142180095,0.640155418903276,0.640155418903276,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,83,2,1283,982,982.0,0.321,NT-GFP_Cen19-ZF1c,844.0,4198,1.1635071090047393,0.23981986646282794,0.23981986646282794,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,84,2,1031,1040,467.55999999999995,0.46,NT-GFP_Cen19-ZF1c,342.0,547,1.3671345029239765,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,84,2,1027,1016,436.0,0.339,NT-GFP_Cen19-ZF1c,342.0,547,1.2748538011695907,0.9325006416288819,0.9325006416288819,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,80,2,494,996,493.0,0.433,NT-GFP_Cen19-ZF1c,330.0,510,1.493939393939394,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,74,2,719,890,568.49,0.521,NT-GFP_Cen19-ZF1c,374.0,627,1.5200267379679144,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,70,2,1039,851,494.0,0.323,NT-GFP_Cen19-ZF1c,360.0,563,1.3722222222222222,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,68,2,1778,843,14116.08,0.682,NT-GFP_Cen19-ZF1c,6826.5,14417,2.067835640518567,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,64,2,660,822,1006.5999999999999,0.725,NT-GFP_Cen19-ZF1c,391.0,1026,2.5744245524296674,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,63,2,1652,815,2145.59,0.681,NT-GFP_Cen19-ZF1c,636.0,2269,3.373569182389937,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,61,2,1452,797,1418.69,0.643,NT-GFP_Cen19-ZF1c,756.0,4108,1.8765740740740742,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,60,2,479,781,654.78,0.459,NT-GFP_Cen19-ZF1c,449.0,2161,1.4583073496659242,0.31746293405218806,0.31746293405218806,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,60,2,483,743,2062.54,0.728,NT-GFP_Cen19-ZF1c,449.0,2161,4.593630289532294,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,59,2,1168,759,1021.28,0.652,NT-GFP_Cen19-ZF1c,522.0,1938,1.9564750957854407,0.53787531665903,0.53787531665903,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,59,2,1170,742,1898.73,0.757,NT-GFP_Cen19-ZF1c,522.0,1938,3.6374137931034483,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,54,2,677,706,3338.36,0.802,NT-GFP_Cen19-ZF1c,750.0,3411,4.451146666666667,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,54,2,666,677,1826.79,0.739,NT-GFP_Cen19-ZF1c,750.0,3411,2.43572,0.5472118045986651,0.5472118045986651,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,58,2,804,692,3710.66,0.722,NT-GFP_Cen19-ZF1c,1013.0,3849,3.663040473840079,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,58,2,823,671,1589.64,0.487,NT-GFP_Cen19-ZF1c,1013.0,3849,1.5692398815399804,0.4283981825335655,0.42839818253356554,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,50,2,975,670,786.0,0.417,NT-GFP_Cen19-ZF1c,379.0,786,2.073878627968338,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,53,2,1089,651,2724.67,0.84,NT-GFP_Cen19-ZF1c,484.0,2752,5.62948347107438,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,52,2,1783,635,2520.75,0.77,NT-GFP_Cen19-ZF1c,615.5,2672,4.095450852965069,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,52,2,1771,624,922.1800000000001,0.548,NT-GFP_Cen19-ZF1c,615.5,2672,1.4982615759545086,0.3658355648120599,0.3658355648120599,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,51,2,1576,617,544.0,0.381,NT-GFP_Cen19-ZF1c,382.0,640,1.4240837696335078,0.85,0.85,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,51,2,1568,613,640.0,0.408,NT-GFP_Cen19-ZF1c,382.0,640,1.675392670157068,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,51,2,1547,605,533.97,0.473,NT-GFP_Cen19-ZF1c,382.0,640,1.39782722513089,0.8343281250000001,0.834328125,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,45,2,542,603,1482.38,0.753,NT-GFP_Cen19-ZF1c,707.0,2757,2.096718528995757,0.5456586716138817,0.5456586716138817,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,45,2,530,578,2716.68,0.782,NT-GFP_Cen19-ZF1c,707.0,2757,3.8425459688826025,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,42,2,1829,578,2032.71,0.837,NT-GFP_Cen19-ZF1c,384.0,2071,5.293515625,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,42,2,1809,533,694.75,0.583,NT-GFP_Cen19-ZF1c,384.0,2071,1.8092447916666667,0.34178510461403744,0.3417851046140374,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,43,2,1327,550,2404.05,0.782,NT-GFP_Cen19-ZF1c,385.0,2505,6.244285714285715,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,40,2,1532,523,911.94,0.641,NT-GFP_Cen19-ZF1c,327.0,959,2.7888073394495416,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,39,2,585,496,2495.97,0.804,NT-GFP_Cen19-ZF1c,569.0,2640,4.386590509666081,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,39,2,600,467,1030.9,0.542,NT-GFP_Cen19-ZF1c,569.0,2640,1.8117750439367313,0.41302579758570823,0.4130257975857082,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,37,2,1424,486,760.05,0.71,NT-GFP_Cen19-ZF1c,334.0,797,2.2755988023952094,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,35,2,841,481,3623.91,0.84,NT-GFP_Cen19-ZF1c,1091.0,3684,3.3216406966086156,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,35,2,860,460,1894.75,0.513,NT-GFP_Cen19-ZF1c,1091.0,3684,1.7367094408799266,0.5228468698174071,0.5228468698174072,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,34,2,1700,462,1093.1,0.728,NT-GFP_Cen19-ZF1c,304.0,1163,3.595723684210526,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,31,2,402,445,4270.34,0.66,NT-GFP_Cen19-ZF1c,2143.0,4619,1.9926924871675222,0.9500474985928403,0.9500474985928404,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,31,2,384,422,4494.87,0.618,NT-GFP_Cen19-ZF1c,2143.0,4619,2.0974661689220717,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,33,2,1293,416,554.89,0.516,NT-GFP_Cen19-ZF1c,328.0,583,1.6917378048780487,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,33,2,1315,409,435.0,0.454,NT-GFP_Cen19-ZF1c,328.0,583,1.326219512195122,0.7839391591126169,0.7839391591126169,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,24,2,1717,348,412.0,0.429,NT-GFP_Cen19-ZF1c,296.0,522,1.3918918918918919,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,26,2,1392,347,1008.5,0.78,NT-GFP_Cen19-ZF1c,331.0,1020,3.0468277945619335,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,23,2,491,321,680.27,0.557,NT-GFP_Cen19-ZF1c,377.0,728,1.8044297082228116,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,17,2,1899,255,770.3299999999999,0.696,NT-GFP_Cen19-ZF1c,216.0,798,3.5663425925925925,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,12,2,1414,239,548.85,0.537,NT-GFP_Cen19-ZF1c,341.0,878,1.6095307917888564,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,14,2,1565,219,3870.54,0.508,NT-GFP_Cen19-ZF1c,2239.0,4867,1.728691380080393,0.8055602962050292,0.8055602962050291,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,14,2,1579,185,4804.78,0.816,NT-GFP_Cen19-ZF1c,2239.0,4867,2.1459490844126843,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,14,2,1600,160,3991.87,0.733,NT-GFP_Cen19-ZF1c,2239.0,4867,1.7828807503349708,0.830812232818152,0.8308122328181519,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,14,2,1657,156,3387.61,0.509,NT-GFP_Cen19-ZF1c,2239.0,4867,1.5130013398838769,0.7050499710704757,0.7050499710704757,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen19-ZF1c_1_MMStack_Pos11_MIP,11,2,253,161,1592.68,0.672,NT-GFP_Cen19-ZF1c,329.0,1656,4.8409726443769,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,95,2,689,1890,3663.74,0.472,NT-GFP_CenY-ZF3a,2746.0,4876,1.3342097596504006,0.9595966474594028,0.9595966474594029,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,95,2,710,1870,3818.0,0.39,NT-GFP_CenY-ZF3a,2746.0,4876,1.3903860160233066,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,95,2,712,1812,2911.0,0.329,NT-GFP_CenY-ZF3a,2746.0,4876,1.0600873998543336,0.7624410686223153,0.7624410686223154,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,93,2,498,1851,10109.0,0.427,NT-GFP_CenY-ZF3a,7149.0,14099,1.4140439222268848,0.9280118385999313,0.9280118385999312,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,93,2,489,1840,10893.18,0.494,NT-GFP_CenY-ZF3a,7149.0,14099,1.5237347880822494,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,93,2,558,1752,7874.0,0.353,NT-GFP_CenY-ZF3a,7149.0,14099,1.1014127850048958,0.7228375919612088,0.7228375919612087,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,85,2,368,1677,7144.0,0.426,NT-GFP_CenY-ZF3a,4417.0,7275,1.6173873669911705,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,87,2,1481,1645,3996.0,0.37,NT-GFP_CenY-ZF3a,3494.0,5341,1.1436748712077849,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,81,2,542,1638,65167.0,0.509,NT-GFP_CenY-ZF3a,33004.5,65167,1.9744883273493008,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,81,2,534,1558,52626.0,0.358,NT-GFP_CenY-ZF3a,33004.5,65167,1.5945098395673318,0.807555971580708,0.8075559715807081,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,77,2,1030,1491,15432.0,0.368,NT-GFP_CenY-ZF3a,8885.0,15432,1.7368598761958356,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,71,2,1106,1415,11714.0,0.365,NT-GFP_CenY-ZF3a,8389.0,13592,1.3963523661938253,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,67,2,1170,1320,6473.49,0.479,NT-GFP_CenY-ZF3a,4258.0,6652,1.520312353217473,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,62,2,1195,1216,37522.0,0.365,NT-GFP_CenY-ZF3a,19255.5,46958,1.948638051465815,0.9540057461035825,0.9540057461035826,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,62,2,1216,1174,39331.0,0.39,NT-GFP_CenY-ZF3a,19255.5,46958,2.0425852353872918,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,60,2,1273,1122,59754.14,0.508,NT-GFP_CenY-ZF3a,31285.0,62121,1.90999328751798,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,58,2,963,1115,4785.0,0.322,NT-GFP_CenY-ZF3a,3383.0,5624,1.4144250665090157,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,45,2,1296,941,16354.0,0.378,NT-GFP_CenY-ZF3a,14267.0,23638,1.1462816289339035,0.7165578583008368,0.716557858300837,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,45,2,1266,916,22245.15,0.499,NT-GFP_CenY-ZF3a,14267.0,23638,1.5592030560033645,0.974681242606143,0.974681242606143,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF3a_1_MMStack_Pos0_MIP,45,2,1323,911,22823.0,0.402,NT-GFP_CenY-ZF3a,14267.0,23638,1.5997056143548047,1.0,1.0,Yes
