experiment,base_name,ROI,channel,spot_count,plasmid,tx_status_thr,tx_status_gmm,ch1_log10_median
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,22,2,3,NT-GFP_Cen3-ZF1c,Y,Y,3.046495164334708
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,23,2,0,NT-GFP_Cen3-ZF1c,Y,N,2.6857417386022635
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,24,2,0,NT-GFP_Cen3-ZF1c,N,N,2.456366033129043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,25,2,0,NT-GFP_Cen3-ZF1c,N,N,2.444044795918076
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,26,2,0,NT-GFP_Cen3-ZF1c,N,N,2.523746466811565
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,27,2,10,NT-GFP_Cen3-ZF1c,Y,Y,3.2714931021856564
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,28,2,0,NT-GFP_Cen3-ZF1c,Y,Y,2.852479993636857
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,29,2,0,NT-GFP_Cen3-ZF1c,N,N,2.45178643552429
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,30,2,0,NT-GFP_Cen3-ZF1c,N,N,2.4785664955938436
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,31,2,8,NT-GFP_Cen3-ZF1c,Y,Y,3.5953859808091417
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1c_1_MMStack_Pos2_MIP,32,2,0,NT-GFP_Cen3-ZF1c,Y,N,2.6414741105040997
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,1,2,0,NT-GFP_Cen7-ZF1g,N,N,2.3944516808262164
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,2,2,0,NT-GFP_Cen7-ZF1g,N,N,2.413299764081252
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,3,2,0,NT-GFP_Cen7-ZF1g,N,N,2.513217600067939
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,4,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5010592622177517
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,5,2,0,NT-GFP_Cen7-ZF1g,Y,Y,2.7752462597402365
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,6,2,0,NT-GFP_Cen7-ZF1g,N,N,2.437750562820388
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,7,2,0,NT-GFP_Cen7-ZF1g,N,N,2.506505032404872
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,8,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.5415792439465807
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,9,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4983105537896004
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,10,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.6384892569546374
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,11,2,0,NT-GFP_Cen7-ZF1g,N,N,2.509202522331103
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,12,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4800069429571505
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,13,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5118833609788744
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,14,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.6693168805661123
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,15,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.6053050461411096
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,16,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5010592622177517
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,17,2,0,NT-GFP_Cen7-ZF1g,N,N,2.5415792439465807
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,18,2,6,NT-GFP_Cen7-ZF1g,Y,Y,3.8582965245338854
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,19,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.521138083704036
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,20,2,4,NT-GFP_Cen7-ZF1g,Y,Y,3.2990712600274095
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,21,2,4,NT-GFP_Cen7-ZF1g,Y,Y,2.803457115648414
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,22,2,5,NT-GFP_Cen7-ZF1g,Y,Y,3.662096445417923
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,23,2,4,NT-GFP_Cen7-ZF1g,Y,Y,3.0086001717619175
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,24,2,0,NT-GFP_Cen7-ZF1g,N,N,2.523746466811565
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,25,2,6,NT-GFP_Cen7-ZF1g,Y,Y,3.5554572172046495
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,26,2,4,NT-GFP_Cen7-ZF1g,Y,Y,4.333185208052762
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,27,2,5,NT-GFP_Cen7-ZF1g,Y,Y,2.73559889969818
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,28,2,0,NT-GFP_Cen7-ZF1g,N,N,2.460897842756548
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,29,2,2,NT-GFP_Cen7-ZF1g,Y,Y,3.2412973871099933
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,30,2,5,NT-GFP_Cen7-ZF1g,Y,Y,3.5217263372874097
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,31,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.667452952889954
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,32,2,3,NT-GFP_Cen7-ZF1g,Y,Y,3.143014800254095
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,33,2,3,NT-GFP_Cen7-ZF1g,Y,Y,3.271841606536499
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,34,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.5352941200427703
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,35,2,0,NT-GFP_Cen7-ZF1g,N,N,2.48572142648158
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,36,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.5563025007672873
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,37,2,10,NT-GFP_Cen7-ZF1g,Y,Y,3.9990434996031623
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,38,2,0,NT-GFP_Cen7-ZF1g,Y,N,2.6384892569546374
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,39,2,0,NT-GFP_Cen7-ZF1g,N,N,2.503790683057181
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,40,2,0,NT-GFP_Cen7-ZF1g,N,N,2.456366033129043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,41,2,0,NT-GFP_Cen7-ZF1g,N,N,2.399673721481038
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,42,2,1,NT-GFP_Cen7-ZF1g,Y,N,2.5276299008713385
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,43,2,3,NT-GFP_Cen7-ZF1g,Y,N,2.6201360549737576
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,44,2,0,NT-GFP_Cen7-ZF1g,N,N,2.460897842756548
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,45,2,0,NT-GFP_Cen7-ZF1g,N,N,2.521138083704036
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,46,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4313637641589874
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,47,2,0,NT-GFP_Cen7-ZF1g,N,N,2.481442628502305
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos2_MIP,48,2,0,NT-GFP_Cen7-ZF1g,N,N,2.4216039268698313
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,1,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.2060158767633444
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,2,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.683947130751512
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,3,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.218010042984363
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,4,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.989894563718773
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,5,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.575187844927661
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,6,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.786041210242554
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,7,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.0013009330204183
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,8,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.8627275283179747
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,9,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.640680153277666
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,10,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.8776592441116087
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,11,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.6972293427597176
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,12,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.019324037153691
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,13,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.8675264111997434
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,14,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.816479930623699
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,15,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.542483082944825
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,16,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.529430354366986
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,17,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.8574531170352664
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,18,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.096214585346406
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,19,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.153509989300838
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,20,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.816479930623699
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,21,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.0842186867392387
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,22,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.0622058088197126
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,23,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.1166077439882485
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,24,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.057247580131245
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,25,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.0402066275747113
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,26,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.349627154065588
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,27,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.824776462475546
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,28,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.8965262174895554
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,29,2,0,NT-GFP_Cen6-ZF2b,Y,Y,4.113107366520495
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,30,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.690196080028514
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,31,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.7693773260761385
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,32,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.7993405494535817
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,33,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.485295438726089
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,34,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.829946695941636
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,35,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.917452991929664
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,36,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.8318697742805017
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,37,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.865103974641128
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos8_MIP,38,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.828015064223977
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,1,2,0,NT-GFP_Cen4-ZF2a,N,N,2.3961993470957363
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,2,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.0784568180532927
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,3,2,0,NT-GFP_Cen4-ZF2a,N,N,2.5289167002776547
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,4,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.0086001717619175
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,5,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.062581984228163
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,6,2,0,NT-GFP_Cen4-ZF2a,N,N,2.4955443375464483
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,7,2,0,NT-GFP_Cen4-ZF2a,N,N,2.4533183400470375
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,8,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.7331972651065692
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,9,2,0,NT-GFP_Cen4-ZF2a,N,N,2.424881636631067
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,10,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.821513528404773
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,11,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.7218106152125467
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,12,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.9410142437055695
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,13,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.168202746842631
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,14,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.813580988568192
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,15,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.574031267727719
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,16,2,1,NT-GFP_Cen4-ZF2a,Y,Y,3.6715430852625737
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,17,2,2,NT-GFP_Cen4-ZF2a,Y,Y,3.1931245983544616
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,18,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.204119982655925
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,19,2,4,NT-GFP_Cen4-ZF2a,Y,Y,3.793790384690819
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,20,2,3,NT-GFP_Cen4-ZF2a,Y,Y,4.153982454436274
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,21,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.1795517911651876
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,22,2,0,NT-GFP_Cen4-ZF2a,N,N,2.537819095073274
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,23,2,3,NT-GFP_Cen4-ZF2a,Y,Y,3.3569814009931314
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,24,2,8,NT-GFP_Cen4-ZF2a,Y,Y,3.843730965112092
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,25,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.04296907339318
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,26,2,0,NT-GFP_Cen4-ZF2a,Y,N,2.60422605308447
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,27,2,12,NT-GFP_Cen4-ZF2a,Y,Y,3.472171146692363
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,28,2,0,NT-GFP_Cen4-ZF2a,Y,Y,3.4401216031878037
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,29,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.828015064223977
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,30,2,0,NT-GFP_Cen4-ZF2a,Y,Y,2.8363241157067516
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,31,2,0,NT-GFP_Cen4-ZF2a,N,N,2.436162647040756
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,32,2,0,NT-GFP_Cen4-ZF2a,N,N,2.595496221825574
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,33,2,0,NT-GFP_Cen4-ZF2a,N,N,2.4785664955938436
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2a_1_MMStack_Pos1_MIP,34,2,1,NT-GFP_Cen4-ZF2a,Y,Y,3.052501563413781
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1b_1_MMStack_Pos1_MIP,1,2,0,NT-GFP_Cen3-ZF1b,Y,N,2.503790683057181
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1b_1_MMStack_Pos1_MIP,2,2,1,NT-GFP_Cen3-ZF1b,Y,Y,3.8063495871404673
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1b_1_MMStack_Pos1_MIP,3,2,0,NT-GFP_Cen3-ZF1b,Y,Y,3.092018470752797
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1b_1_MMStack_Pos1_MIP,4,2,0,NT-GFP_Cen3-ZF1b,N,N,2.4149733479708178
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1b_1_MMStack_Pos1_MIP,5,2,0,NT-GFP_Cen3-ZF1b,Y,N,2.606381365110605
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF1b_1_MMStack_Pos1_MIP,6,2,0,NT-GFP_Cen3-ZF1b,N,N,2.4578818967339924
