experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-004_002_MIP,3,3,1895,6,372.0,0.43
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,26,3,46,2025,785.4,0.662
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,27,3,907,2000,831.14,0.614
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,25,3,1303,1874,422.14,0.577
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,25,3,1274,1863,1062.2,0.708
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,24,3,1984,1821,490.35,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,23,3,1795,1717,710.17,0.569
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,23,3,1789,1707,470.85,0.497
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,22,3,1732,1642,604.04,0.611
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,22,3,1805,1567,581.53,0.608
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,21,3,2046,1440,491.84,0.471
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,21,3,2032,1396,666.79,0.731
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,20,3,1786,1345,374.0,0.385
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,20,3,1790,1323,800.84,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,19,3,425,1202,574.72,0.545
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,19,3,430,1199,409.0,0.483
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,19,3,388,1153,815.12,0.654
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,18,3,1973,1066,402.1,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,17,3,1508,1005,615.86,0.552
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,16,3,487,978,709.73,0.655
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,17,3,1531,967,1094.37,0.685
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,16,3,410,925,616.4,0.545
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,14,3,1919,862,525.01,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,14,3,1829,828,625.39,0.565
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,12,3,1719,752,1426.57,0.732
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,13,3,863,718,717.31,0.553
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,12,3,1626,718,525.81,0.54
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,13,3,863,711,397.0,0.403
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,13,3,865,690,600.4,0.551
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,11,3,1946,648,531.69,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,11,3,1942,646,512.3,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,11,3,1936,641,463.92,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,10,3,1007,624,1222.19,0.745
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,11,3,1950,615,834.78,0.658
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,10,3,995,565,755.1,0.562
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,9,3,794,558,1199.15,0.628
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,8,3,1746,531,448.94,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,9,3,811,513,595.37,0.544
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,7,3,717,492,373.0,0.406
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,8,3,1795,483,726.79,0.577
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,7,3,701,477,712.0,0.474
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,7,3,699,475,872.0,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,7,3,773,471,533.07,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,6,3,109,360,458.57,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,6,3,114,327,1065.72,0.684
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,4,3,1268,290,884.85,0.606
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,5,3,804,272,502.51,0.566
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,5,3,765,249,394.82,0.465
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,4,3,1219,245,571.19,0.575
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,5,3,778,237,843.14,0.649
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,3,3,726,136,988.73,0.658
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,2,3,40,129,753.84,0.703
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,3,3,698,127,540.76,0.566
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,2,3,96,118,474.13,0.556
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-003_001_MIP,1,3,1605,40,485.67,0.533
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,95,3,595,2039,530.36,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,95,3,561,2035,693.15,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,95,3,599,2027,702.78,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,95,3,632,2001,736.42,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,94,3,180,1999,827.08,0.565
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,95,3,596,1991,922.89,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,90,3,375,1981,1122.2,0.59
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,94,3,158,1981,1044.1,0.536
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,90,3,399,1973,1339.4,0.592
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,86,3,1810,1962,792.61,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,88,3,480,1960,635.65,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,91,3,1751,1956,754.6,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,89,3,833,1951,480.0,0.42
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,91,3,1748,1948,453.0,0.365
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,87,3,1249,1946,942.23,0.547
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,89,3,833,1942,720.06,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,92,3,1280,1941,578.94,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,86,3,1865,1938,855.61,0.548
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,93,3,1136,1927,810.42,0.527
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,92,3,1340,1922,618.96,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,87,3,1243,1919,726.15,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,85,3,2002,1913,521.9,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,85,3,2015,1901,452.0,0.454
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,88,3,501,1899,794.1,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,86,3,1888,1892,773.91,0.531
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,85,3,1983,1886,605.61,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,85,3,1952,1869,493.1,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,81,3,213,1848,390.0,0.39
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,81,3,230,1846,819.69,0.585
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,85,3,1987,1835,594.65,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,83,3,1838,1833,1092.66,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,85,3,1986,1831,510.0,0.425
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,83,3,1834,1831,897.0,0.379
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,80,3,973,1830,596.43,0.491
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,78,3,1481,1830,816.37,0.546
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,82,3,1349,1813,714.12,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,81,3,294,1814,643.26,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,84,3,26,1803,580.45,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,80,3,946,1801,697.85,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,82,3,1333,1799,748.58,0.547
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,81,3,266,1787,726.94,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,73,3,1756,1785,1001.95,0.567
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,83,3,1838,1782,534.63,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,78,3,1506,1780,654.63,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,79,3,1912,1778,955.61,0.608
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,75,3,370,1766,538.0,0.392
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,77,3,1096,1759,831.49,0.523
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,74,3,198,1750,525.0,0.416
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,73,3,1700,1748,835.37,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,77,3,1070,1747,683.84,0.522
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,73,3,1715,1743,2001.22,0.672
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,79,3,1924,1729,496.24,0.468
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,75,3,407,1726,522.3,0.469
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,69,3,965,1712,727.75,0.533
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,74,3,189,1711,736.22,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,76,3,622,1709,643.54,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,74,3,195,1697,581.24,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,71,3,1956,1691,480.58,0.479
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,70,3,1237,1687,887.11,0.548
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,69,3,947,1680,547.29,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,73,3,1759,1679,1413.98,0.682
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,72,3,1567,1677,836.99,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,71,3,1972,1665,1030.01,0.621
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,69,3,1007,1660,618.26,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,67,3,1208,1639,627.54,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,71,3,1971,1639,538.3,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,67,3,1272,1638,679.49,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,67,3,1224,1637,1204.11,0.602
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,68,3,218,1636,594.69,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,71,3,2008,1634,595.02,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,64,3,510,1635,568.0,0.471
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,67,3,1272,1632,611.0,0.449
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,64,3,477,1629,948.41,0.546
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,67,3,1231,1628,852.98,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,69,3,995,1625,538.1,0.491
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,71,3,1974,1621,564.09,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,65,3,1919,1616,448.0,0.463
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,69,3,1034,1612,762.43,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,64,3,485,1610,854.75,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,65,3,1912,1609,562.75,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,68,3,202,1597,842.89,0.562
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,65,3,1921,1587,604.74,0.516
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,66,3,1705,1586,685.43,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,60,3,1458,1576,678.43,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,60,3,1437,1568,1437.2,0.613
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,64,3,453,1564,1045.11,0.575
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,61,3,636,1556,1124.55,0.62
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,64,3,502,1553,608.1,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,56,3,1229,1545,711.03,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,59,3,1132,1542,1056.14,0.551
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,63,3,453,1538,721.94,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,61,3,648,1529,1491.98,0.598
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,60,3,1429,1528,871.27,0.583
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,58,3,224,1524,587.13,0.482
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,60,3,1382,1522,1203.0,0.466
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,60,3,1384,1519,1524.46,0.554
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,58,3,246,1520,584.45,0.487
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,57,3,1770,1515,562.67,0.479
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,62,3,1532,1514,605.78,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,58,3,265,1513,781.81,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,57,3,1745,1511,487.0,0.41
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,58,3,252,1511,996.8,0.592
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,56,3,1236,1504,1265.61,0.594
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,62,3,1528,1502,564.0,0.413
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,62,3,1537,1497,715.03,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,59,3,1149,1498,604.53,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,57,3,1726,1489,748.17,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,58,3,249,1484,846.99,0.53
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,56,3,1272,1478,638.39,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,56,3,1319,1456,728.36,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,50,3,77,1452,533.83,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,49,3,1376,1444,736.15,0.525
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,54,3,1879,1441,700.22,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,55,3,832,1433,636.71,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,51,3,1708,1433,700.44,0.513
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,52,3,697,1426,731.98,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,52,3,714,1417,780.02,0.513
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,53,3,1239,1415,1055.28,0.529
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,52,3,723,1410,720.7,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,52,3,682,1409,1685.66,0.699
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_004_MIP,55,3,871,1407,715.01,0.498
